"dataset_id","lon","lat","years","title"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-45.5,51.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-45.5,52.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-45.5,53.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-45.5,55.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,51.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,52.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,53.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,54.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,55.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-44.5,56.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-43.5,51.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-43.5,52.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-43.5,53.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-43.5,54.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-43.5,56.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-42.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-42.5,53.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-42.5,54.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-42.5,56.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-42.5,57.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-41.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-41.5,53.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-41.5,54.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-41.5,57.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,53.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,54.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,55.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,57.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-40.5,58.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,35.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,36.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,40.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,41.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,42.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,43.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,50.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,53.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,55.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,56.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,57.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-39.5,58.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,36.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,38.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,40.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,41.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,42.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,44.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,55.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,56.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-38.5,58.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,36.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,37.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,40.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,41.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,43.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,55.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,56.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,58.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-37.5,59.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,36.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,37.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,40.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,41.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,42.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,43.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,44.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,45.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,56.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,57.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,58.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-36.5,59.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,37.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,38.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,41.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,42.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,43.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,44.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,45.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,54.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,57.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,58.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,59.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-35.5,61.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,38.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,41.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,42.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,44.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,45.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,55.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,57.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,58.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,59.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-34.5,60.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,38.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,39.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,41.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,42.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,44.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,45.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,56.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,58.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,59.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,60.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-33.5,61.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,38.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,39.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,42.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,44.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,45.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,46.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,47.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,48.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,50.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,51.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,53.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,56.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,58.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,59.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,60.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-32.5,61.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,39.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,40.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,42.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,45.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,46.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,47.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,48.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,50.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,51.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,53.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,56.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,59.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,60.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-31.5,61.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,39.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,40.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,42.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,43.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,44.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,45.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,46.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,47.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,48.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,49.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,51.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,53.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,57.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,60.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,61.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-30.5,62.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,40.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,43.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,44.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,45.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,46.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,47.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,48.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,49.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,51.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,52.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,53.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,60.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,61.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-29.5,62.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,40.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,41.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,44.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,45.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,46.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,47.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,48.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,49.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,51.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,53.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,59.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,61.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-28.5,62.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,40.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,41.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,44.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,45.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,46.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,47.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,48.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,49.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,53.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,54.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,61.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-27.5,62.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,41.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,42.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,43.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,44.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,45.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,46.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,47.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,48.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,49.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,51.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,54.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,62.5,7,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-26.5,63.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-25.5,41.5,6,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-25.5,42.5,5,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-25.5,43.5,3,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-25.5,44.5,4,"Continuous Plankton Recorder (Phytoplankton)"
"0b6c1359-22b7-46b6-bfb0-b67afaf7f245",-25.5,45.5,4,"Continuous Plankton Recorder (Phytoplankton)"
